image_embedding,description_embedding
"[0.7532450789869681, -2.2851908817916198, -2.054727592285261, -1.8890035602692012, 0.2137679923432443, 0.4506932969342659, 2.799798505703209, 2.132898797592567, 0.6889752139141887, -1.3738420913347684, 2.3082613234625917, -0.1994435609122387, -1.2371346314839238, -0.3248131709606762, -0.010576495665067213, 0.5927927108859257]","[0.7819267111711132, 0.013529372173711678, 0.6657549054861748, -0.5019961745120395, -1.3591011922146023, -0.6576873715736733, -0.19343294902452868, 0.953098369167575, -0.2065523648282613, 1.5678430301734612, 0.49614365974870306, 0.8559975428051027, 0.23383154961889172, -0.8891789430607724, -0.480646342039906, 0.4110102112407466]"
"[-1.7047638758603987, 1.8337084387075557, 0.33458644407169025, 0.18631236640694124, 1.6913131583387908, -0.7743317109104809, -3.4048063179365626, -0.6627060958145912, 0.0032390655908557586, 0.25934770930640416, 1.062764556526403, -0.7153121030470365, -1.770412850180051, 0.113988501995702, 0.2818439428911792, -0.037443265016229924]","[3.4969972552421678, -0.6054573373757872, 1.0506570371679265, -0.1444260582872469, 0.8522961410273316, 0.9044918360523578, 1.3466928529732052, 0.34205738612177694, 0.2620229993486438, -0.2834725538792933, 0.5111867439866035, -1.1051995260331817, 0.2096961730837616, 0.4967054218894333, 0.24411181877995528, 0.07364854962616875]"
"[-0.13914358727432788, 1.3105494024210331, 4.090740331912819, -1.06989454192898, -1.751790211261663, 0.5373151253754149, 2.5327130414248935, -0.5044908064488705, -0.9876925747403162, -0.9289991613783477, -0.09791813874909691, -0.03890744641339951, 0.1420044675164955, -0.0851849155817903, 0.5223230092199144, 0.07401264105414476]","[1.688552949594645, 0.14695236282821456, -0.6025619270525949, 2.525107192178446, 1.3420830966540591, -0.7220556408144564, -0.7025856804631128, 0.8986267262913372, -0.16197425780480804, 0.040232518760663534, 1.0974985692481614, -0.14384599367634598, -0.39589803730443135, -0.28960156801053977, 0.6662836396866031, 0.748703266586159]"
"[0.9252995252213032, 1.8577690987922, -0.523423269893079, -2.6273544456574083, 0.25260552842530837, -0.7131593623608249, 0.12545570253055371, -1.192483659689359, -1.0003142048428746, 0.04691700304951079, 0.5808095824518367, -0.8581994449309988, 0.877881796337011, 1.1941202188788984, -0.09000275278335036, 1.7865874443955787]","[0.15100030986488566, 0.39168135156137335, -1.5928732155729228, -0.8296377296938227, -0.6549531636729687, 0.714435046670143, -0.5971236917790583, 1.015792396228576, -0.6633221960026486, 0.09094103419791609, -0.3426302270821468, -0.5638716046257374, 0.9297191542130604, 0.35406241292074264, 0.03476263643229377, -0.6417772378932408]"
"[-3.412334828069218, 0.8812786287369604, 1.7891389200343095, 0.8398767559821545, -1.4082718169990882, -0.7855287821384855, 1.4124958514569497, 0.0849864220155348, -0.772329738640309, 0.31723618785170193, -0.621637372841594, 1.2651207430761784, 0.8419889621659977, 0.9930017063991968, 0.2126382220599881, 1.5910147601955078]","[2.0710830242280722, 1.3030660315421927, 0.11802579236728457, 0.24587314480111577, 0.8064398215619568, 0.6772898968797246, 0.1923217095502971, -0.1249776490904656, 0.4120323046450475, 0.40412260431457037, -0.6884686777065308, 0.0973410294003511, 0.9457297690760713, -0.8995864232927372, -0.7754592197509691, -0.960509067864601]"
"[-0.25838048088878246, -0.05731172337960659, 2.0345333369994427, -0.07977140701230073, -2.6166525587666274, 2.9584397622382745, 0.19501230225077057, 0.3181004157193832, 0.5494146908828178, -0.9889345201793367, 0.9624693085073278, 0.005462158935359784, 0.5255021656178323, -0.5000933391252124, 0.48292874966316085, 0.2355850051566485]","[0.11081785013079229, 0.7320361563053928, 0.4764435433728457, 1.7095159836388245, 0.6426885178211034, -1.386675300241629, -0.31028590542648943, 0.6740734937697737, 0.9638325546461854, -1.1995903612525989, 0.39198697944242267, 0.5399882676503515, 0.20615382581225966, 0.10263641558537821, -0.5476073379665566, 0.15886742755798752]"
"[4.471071553125633, -0.9506459761444154, 1.1774844290968056, 2.176791563090806, 0.4571394793190087, -1.682391609051523, 0.23641797228153374, -1.0461395713042554, -0.4900707137433691, 0.5742575598566448, 0.6191720205517003, -0.36768880359314765, -0.07413088618940349, -0.6657021818674206, 0.19590038223449138, 0.7700035042698278]","[-2.1524803652343696, -1.3392832956957237, 0.1584856048537451, 0.41682705159207245, 1.0283750235853668, 0.6058352774197829, -0.3679540476868946, -0.5988238825180576, -1.350746254272794, -0.6657762342666826, -0.19616409020117975, -0.11032896288003378, -0.3566342741089289, -0.14584478330589323, 0.004419024883684386, -0.539606091111228]"
"[-1.539617670550144, 0.14955742921881168, -1.732739857175862, 2.264078802501477, -0.3206799647099014, -0.867754362779524, -0.6164143794022972, 0.3068346252518618, 0.1285427907178566, -1.8699650091807705, 0.010379733913976627, 1.3986647012196667, -0.36776081364967916, 2.037714495377544, -0.3269519751636129, -0.284164553526034]","[2.2517374130500976, -0.8685032619206177, 0.07346413110884409, -0.484586163657624, -0.7590692233966525, -0.42849948005946564, 0.43803098160732784, -0.4207233181979802, 0.3249456882864974, 0.48944444603845105, -1.3499264270952323, 0.24459993590907395, 0.5855152139414043, -1.6463850135853304, 1.3544136511542555, 0.1775056854993362]"
"[2.284870802509667, 2.9639716400782055, -0.20341098379913303, 0.8570721682861607, -0.4650947434272718, 1.4868734421661742, -1.0741736170240812, -0.59649715219355, -0.9660246149719066, 0.20904868830410633, 0.05487575576786908, 1.6852343417689313, 0.7160833209451269, 0.12656184668611767, 0.31176770193411857, -0.2543382649362213]","[-0.16269804697606452, -0.8367633553746757, -2.025897671618892, -1.1163993897188187, 0.8534704862558081, -0.40130709460987873, 0.8862877694388412, -0.566257167314146, -0.7604395255097736, 0.45390894530013004, 0.06366895306215165, 0.8528042483602272, -0.06718607064258443, -0.004120521275377758, 0.4691479991579599, -0.8471056459013914]"
"[-1.2525665635738217, 0.16048369870594484, 1.2206101638066482, 0.4856635676669817, 1.8574015962895907, 1.2295858820261465, -0.3581509857343526, -0.8226753226690152, 1.1126655079936663, -0.7974101716997098, -0.30903537354835225, 0.7138932732568883, 1.4889374983670804, -2.0173641624388168, -0.6309055054490987, 1.0146496738621678]","[-0.6388433099121112, 1.0930446639198104, -0.0961749155494858, -1.033574076025181, -0.1221932441353111, 0.4880469119166231, -0.01666085059388528, -0.04417938349948036, 1.2261068528251562, 0.3714700421938243, -0.22128924492376614, -0.31465792782508833, -0.33713457130275937, 0.06373102962586522, -0.48532637106983384, 0.9883063334357903]"
"[1.1304793228437136, 0.4335783525696012, 0.22665422689144837, -3.235201342509486, 0.12324088228826625, -0.525898643019098, -0.6065663301317922, 1.6711435072370073, -0.3142939171605487, 0.2866665912442773, 0.7822788891127566, -0.16999861286452458, 1.2672724189878228, 0.9956404770311732, 1.0272371279178085, -0.6963639051295526]","[-0.2241889730861762, 0.9664083495263674, -0.8614108131883405, -0.5614133057488296, 0.28401921617922576, -0.06379753306052477, 0.9275416182190409, 1.5072230074417288, -0.2545816202330858, 0.08897494933808155, -0.914983454800512, 0.5890827189347112, 1.7677196191446447, 0.06682122881202883, -1.4150178111416796, 0.2770333613867863]"
"[-0.8872885982100861, -1.0135672979385653, 1.5943305624973725, -1.513632171722831, -0.29078633856204245, -0.12034226992937883, -0.7419292798744084, -0.20893876733717032, -0.7116009881311857, -0.5753427085531216, -2.4005607190904734, -0.799978677242148, 1.0268851493658766, 0.16595129960635913, 0.19898695862727217, -0.5815493762909892]","[-0.529616227839604, 1.1563126342448227, -1.0901033073581499, 0.25771466445854624, 1.4273391985043449, 0.2708297884405074, 0.2195926064057213, 0.4463163161564106, -0.3862748775130476, -0.36491869023335727, 1.1629777307869893, 0.407980985090106, -1.0285423034569507, -0.6794286518936746, -0.1133409673850089, -0.12274011957666349]"
"[-1.250588137678382, -0.42820431920854557, -0.3467588317543008, -1.6647247099984244, -0.18850376757967155, -0.7519993770487484, 0.15329057281610226, -1.472017209610919, 0.4521788547023267, 1.5829834304727202, -0.7295912088872666, -0.0084792161097614, -0.41861612790253244, 2.0944482058773026, -0.09911355593898111, -0.5360768164741159]","[-0.1645249305840186, 1.5239948686947336, -0.057708403527302346, -1.4636716787810764, 0.04953000399566964, 0.5830209475592621, -0.19202621195750907, -1.0907605447181554, -1.7312456615942118, -0.2581884120185559, 0.12495460305029495, 0.25729355164899714, -1.2077202628098807, -0.67917859247796, 0.9204481251498008, 0.22372139398048868]"
"[-1.0145950715266039, -1.1906882258221616, -0.6094078728857655, -1.4103426405875876, -0.07515771740155038, -1.7843215775775734, -2.132878209410366, -1.122921555204503, -1.862078126950539, 0.40129711961995057, -0.5030769533188671, -1.8416017099127557, -0.4512740499617174, 0.29483484989644776, -1.5788715585106317, 0.02222002821590847]","[1.5432986841084306, -0.661949143035378, 0.757151580685073, -0.23848299077889765, 0.7385032852724321, 0.6678182149608389, 1.7496493212055817, 1.059677728683711, 0.14234151983882773, -0.26367022776879445, 0.5318343889580542, -1.0315292045144406, 0.4277858166820832, -0.6548989830236516, -0.38232534126918255, 0.20623678403420176]"
"[3.117914848999824, -1.8049933091942407, -0.8560928190815077, 1.3191298265178673, -0.9476774159724761, -1.8065565179487788, 0.23620206581122655, -2.034703635758992, -0.13057028470340204, 0.28620356479761744, -0.5419174589354944, 0.03645028368547999, -0.45450296522100114, 0.0496647693009089, -0.11959021141366527, -0.4564667130424746]","[-2.638489012715949, -0.9208354029980371, 0.229378244645602, 0.4793873126005554, 0.5601019462419499, 1.075386434220133, 0.6060013992758911, 0.74622052763659, -1.0153209852664264, 0.7327861335228398, -0.4864267046264838, 0.03713697367713782, 0.5049451425434389, 0.6353915831200387, -0.3423235575305672, -0.78363418986413]"
"[-0.5247752922121223, 1.8507900525121046, -1.469074424276368, -1.8945150528931447, -0.5653449404562846, -1.2291277069801718, -1.2775904380208354, -1.4939653451842716, -0.9425491078188433, 0.7071172118751866, 0.8599772225318139, 0.4485835907091474, -0.02102042047227747, -1.1800138403693556, 1.3835390773949967, 0.2842580298106098]","[1.0315893695080822, 0.5512427683735939, 0.7321228842797725, -0.4872176158688201, -0.28944543730187605, 1.0150456995459394, 0.6357944229742608, 0.8756474129251854, 0.35739123843683485, -0.22547661565906404, 0.856584380019453, 0.33236607259279993, -0.7483572267926614, 0.2849359547887682, -0.8823358535410759, -0.5319457562885958]"
"[-1.119031055558553, -0.7901226978029628, 0.2047112483409153, 0.008842801921632077, 1.811834162590311, 1.3078427019336039, -0.11097202247599278, -0.5311597324900735, -0.7391331164815416, -0.11722602431896133, -1.163609615961383, -0.5103213610670381, -0.44425945758143315, 0.21402657349989523, -0.5863393846133901, 0.6672547043656456]","[-0.22707070270836097, 1.1423224015608056, 0.5913733475055275, -0.3496524058018845, 0.8047577045189436, -0.00018601273077380144, -0.22219664995810287, -1.2211340197586238, 0.5411914851053566, -0.3552301269796075, 0.5196662354817344, -0.04298299495763188, 1.04941648190407, -0.4088820968451871, 0.17308210407841615, -0.8518898773799145]"
"[1.0218538771962227, -1.8409513645971025, -0.9471940902778342, 0.5752200533053862, 0.013448965265919998, 1.68614421506358, -1.9779863192269154, -0.9582321998465783, -0.4851646272958081, 1.1484335183456544, 0.3733521915275181, -0.038630591137038026, 0.22332488942606113, -0.4805784211952775, 0.6726725232980367, 0.18380554962496598]","[-0.15938074156807422, -1.862471312515874, 0.0381733416192918, -0.5235303452853832, 1.4757990154506628, -0.5117008491372963, 1.6719449869146403, -0.03274359358923354, 0.4629035929087265, 1.229884682804818, -0.11587387821040114, 0.6199526066960248, -1.137840041328422, 0.7677874967749186, 0.685482096480759, -1.0229014950908268]"
"[-2.275260562642125, -0.09965926957306522, 0.6784181369200862, 0.1445483027043076, 0.583333927323882, 1.1431607838199613, -0.1491469073676176, -1.5569797711833553, -0.9781218437299224, 1.5121231884394941, 0.8294444640843918, -1.8661652239688051, 0.01715311196391705, 0.9410985071694461, -0.5762009492152212, 0.2649958985584673]","[0.9102272480125297, -0.3802592135009397, -0.884220811716219, -0.7310297904589754, 1.1907439749300284, -1.579466359258823, 1.8323999115095941, -1.022369750279054, 0.6023189203186756, 0.3585119534357486, 0.15494837772306017, 0.22931228543657547, 0.910536025367763, -0.16355032858099378, -0.7873116447860953, -0.8354061064280096]"
"[-1.3927636622174273, 1.8284938996005995, -1.1320163225343816, 0.9653568338180094, -1.3036977819596829, 0.8219160002904725, 1.9722560848806787, 0.8256200671830981, -0.11500855837933038, 1.0719807877835412, 1.3603163359703216, 0.40180716855531695, -0.7296242150112792, -0.6401749299200474, -0.45051904460475545, 1.5377337888008402]","[0.021879993212907945, -0.07243675783057064, -1.3439485602906278, 0.297978734567525, -1.948249578114691, 0.8639091988955957, -1.0119100948906083, 0.18636802527548343, -0.5001098989250005, -0.06395795558533526, 0.5318203653927757, 0.7084517276399868, -0.5866578688416496, -0.15917140110599548, -0.5486504411460915, -1.318716153700225]"
"[4.04220200046377, 2.6202608319107483, 0.3944958482049215, 0.07030693818458333, 1.9384612095027416, -0.5489512065995188, 0.5248741287876981, 0.2421435636918408, -0.7969329905886249, 0.14737021223017305, -0.7908086579996161, -0.8536558589010395, 0.8884362309147551, 0.28221603645131804, 0.15224048538077306, -0.3740739589380954]","[-0.9173445863581898, -0.6277051301505715, -1.693868675643399, -0.41045488386830475, 0.9185643360909981, 1.045214397680852, -0.3956215583452839, 0.23832747103805027, -0.15360846261825375, 0.2683428128960877, 0.3533224631552344, -0.3081417368512756, 1.2962179555177393, 0.33570907342517325, 0.32995136440710915, -0.2523912175202396]"
"[3.002777444734508, 2.6827069781029578, 0.8015395820873604, 0.18147680385377724, 1.6260678430726832, 0.39547203129983877, -0.2060090255680774, 1.6809184580675183, -0.9712378445358998, -0.6202583835438942, -1.2122511495410961, -1.0420355854080365, 0.1153307112107357, -0.1840571913270292, -1.1762997743670558, -0.16317485325898903]","[-0.543583549191619, -1.1767848215288526, -0.7607938577574662, -0.3501298808945816, 0.24834247488195715, 0.21820110691122124, 0.9264385401826695, 0.38324326399557923, 0.9261750830386678, -2.237629810062125, 0.5437937107684164, 0.3086668036932294, 1.2560101641262744, -0.7866673307701848, -0.6233923976306482, 0.878363086965581]"
"[3.685038896395403, -0.19032285138431965, 1.530640782967529, 2.7140829905742083, 0.7986646545720424, -1.9918639992003604, -0.558146726539155, -0.7626991467478607, -0.8583567957576612, 0.5879866843557462, 0.22936236421335626, -0.9642737009499209, -0.23122451933313806, -1.4069135835069448, 0.6436049372268975, 1.1100950180347022]","[-1.2087081977431768, -1.7342280880048202, -1.082118465844903, 0.24305743865560472, 1.2986948165959478, 1.180368456693102, -0.7357854473483304, -0.3111455923456002, -1.179896282585668, -0.2484297114561017, -0.19588678269740473, 0.2789623135921061, -0.5072275032055558, -0.14826370865790997, -0.09205135699203237, -0.6309307171598544]"
"[0.631656668570977, 0.8496926549804491, -1.4694334614186515, -2.804860838679532, -0.03239426844613844, -0.7118524350226276, 0.02725243797033483, -0.2622995223913463, 0.05000194975652916, 0.9459754727854035, 1.1247904170592062, -0.16380896163665584, 1.278907167147905, 0.5123680016043817, 0.4742051039224357, -0.2004322557064064]","[1.0466515989402472, 0.0486698112926154, 0.04728452764981509, -1.218905841564048, 0.15841505059748645, 0.26644765257087194, 0.5820421275576382, 1.9216435218363552, -0.45244803758091307, 0.6191104501874124, -0.664356319238116, -0.4091892788973078, 1.4987335602511827, 0.6975272332564361, -0.8338485496507071, -0.023205592856424453]"
"[0.7651396158875856, 1.8460286653570177, -0.8711242403565114, -3.02615917319724, -0.3514711860956759, -2.0405769725066283, 0.4026619917717696, 0.4363777752829542, -0.9928941117429613, 0.2904185639196256, -0.45941406420893677, 0.3097929635643459, 0.9103275339386363, 0.061136394889048803, 0.06569044203271546, -0.053661160574044256]","[1.8777038616398853, 0.8503077956663846, -0.5848290067245989, 0.6324804746922233, 0.5078127893817531, 2.1264685283687825, 0.20204718000256935, -0.6185265449278413, -0.11775636021992036, 0.5498997263989427, -0.39513659122581113, 0.41384646897949734, -1.1903662546148521, 0.5625310594384676, 0.3969978043391166, 0.5848295149275452]"
