image_embedding,description_embedding
"[1.513172477177691, 1.8810172624792278, -0.7864593768736378, 0.498041937269464, -0.6747089325337073, 1.3176791064301394, -0.7120310634475321, -0.9561084599415555, -0.8682669116313002, 1.006929140004947, -0.22100489329479298, 1.5973375761375872, 0.5005138922556795, -1.0829727092225505, 0.3373594380252976, -0.2133501874478483, 0.5545687094402036, -0.6513376022823046, 0.5292957138815376, -0.0511992825308155, -1.4208631074254148, 0.7846055807043534, 0.16824763925230526, 0.8027376421198876, -0.06582457000531251, -0.8257186622568581, -0.35661615336529084, 0.6962219424106408, -0.0962403033767915, 0.17551923695213606, -0.7558999070371212, -0.9345498900366835]","[-0.2865556375042258, 0.06278812402908375, -1.1504619430776835, -0.4930513181535109, 0.9131500647270606, 1.198710077291781, -0.40767597152727686, -0.31010629149914676, 1.1199327320997963, -0.8146239636933775, 0.046513379683799636, -0.24597168079519607, 1.1503153161049595, -0.20212788801523626, -0.35416322740710243, 0.24527141430591815, -0.10309524964300883, -0.5531330590524967, 0.29457188980316645, -0.2165507177821027, -0.08616574866020325, 0.4585532693963085, 0.1838874515602105, 0.2081570179710014, 0.06163620298382935, -0.7280247581726481, 0.17842158013828105, 0.12815616645547231, 0.32909605518129054, -0.5813304462815819, -0.09811608548157029, 0.5202548296611923]"
"[-1.4163864980618466, 0.7507796202406921, 1.771192344079928, -0.06713439630038061, -2.4012650196622323, -0.6385507931693533, -0.31046705905147676, -0.5546393704739082, -0.48203602654680777, -0.2755842485749537, -1.075906715499936, -1.557498329899291, 0.8227296912745787, 0.3719593044248532, 0.8334964326913585, -0.8007799625852086, 0.003607987696642255, -0.4781128466849334, 0.11754607694369343, 0.010063476676638256, 0.4489893931872, -1.0598322469616872, 0.727660404101328, -0.06254451988773482, -0.6287237278702528, 0.7219772893227447, 0.10313658509288118, 0.38029047778075675, 0.20866851016890228, 0.05546406955442218, 0.19573403729383246, -0.6573576829150628]","[-0.7440060568452366, 1.0138615264492497, -1.370253331750993, 1.4548492871826963, 1.3217386683772134, 0.22270323973881045, -0.1979415371657628, 0.20572673922531984, -0.9362777441736874, 0.2287851212585236, -0.38495371456495886, -0.8600537954771914, -0.2975974943673849, -1.1894208878788626, -0.07601247607306183, 0.17076208550837452, 0.16096878455422017, 0.08382956960238325, 0.33340980824824085, 0.25197473588993785, 0.5184604433988781, -0.2778090929652111, 0.6919193910198135, 0.00828963696995411, -0.1389975526905153, 0.5525499112079472, 0.3332162640114877, 0.06424680124214212, -0.3812471381711677, -0.3243391508819991, -0.3310694682065312, 0.025776240116060504]"
"[-0.19726287697797495, 1.3670763886060544, -0.33387934007644304, -2.217677651064612, -0.5461057773022242, -0.37483085996927956, -1.5556633667756603, -0.40699248417752926, -0.5401481977319083, 1.4872343528844334, 1.2902306692092915, 0.5316469813637132, 0.4259348635791909, -0.5138708423878509, 0.5704090695155589, 0.7407371356205676, 1.1504867626363677, 0.290414328907978, -0.3292227276699318, -0.00037361138433592266, -0.2265967383905808, 0.36150703587490074, -0.49392494208571486, -0.059741282341319875, 0.17961666366138654, 0.5244251583948595, -1.3983607737570745, 1.2840105137674274, 0.6637965596479, -0.2555935224455023, 0.5257448837476945, 0.6200463666644287]","[1.665518495056451, 0.2892717052748935, 0.07054341617290627, 0.14745130317700306, 0.848788609353986, 1.9206928432136159, 0.010747429107154477, -1.2897686930368086, 0.44329396916679475, 0.0406516120875735, -1.1476479773622987, -0.703883229329439, -1.1136557035055923, 0.3688725875673418, 0.09354674869980996, -0.35226610141040127, -0.5561724603700517, -0.777813690330658, -0.7742188680130732, -0.3653696223421943, 0.6036987211663681, -0.5963957392421817, 0.6518611478161253, -0.7250757559446341, -0.3105373153643513, 0.7235537776535907, 0.3847095184788889, -0.4640384344478643, 0.647687414914722, -0.07356084325296135, 0.10174595020126992, -0.6183918305433205]"
"[-0.8946600153651917, 1.4747178510330623, -1.6886098299734764, -0.3944682088742886, -0.21295485522189284, -1.4616866366967531, 0.5864041428566595, 0.047394560349716244, -1.9612842293966495, 0.2262527621392757, 0.9841516873312808, -0.7619501280027757, 1.0987565979829845, -0.499794427178783, -0.5566228461270764, -0.5583837797370733, -0.6181839494343839, -1.2521672496993344, -0.05594631648902532, 1.7080875173367593, 0.6299282892369054, -0.15343811593172538, 0.5203707327537412, 1.5967797629575957, 0.4378052659552221, -0.6613994608356704, 0.41230543828207195, 0.17939548611800588, -0.16415465028612178, -0.5682912765789572, 0.5735565604785644, -0.49811789293550396]","[-0.08747287312534709, 0.7305382958276517, -2.024484242868984, -1.165678176818013, -1.1706121746345368, 0.18365844266601172, 0.5649108558939147, 0.8142644324475851, -1.1124427091990254, 0.10637256257083218, 0.4151632582456643, -1.6757404837282162, 0.5990469393427179, 0.15375167083675842, 0.38172804998144866, 0.038011613913144164, -0.7305619879075428, 0.3751978400952566, 0.250283452895196, 0.8784141275806551, -0.16386418351904128, -0.13392433689827513, 0.6712001865273568, -0.2245152054457569, 0.06660190875227787, 0.8572015598650413, 0.15512572293126015, 0.800076794089575, 0.6878979332899868, -0.15883461321670414, -0.15908526473832715, 0.5291128205791529]"
"[-2.1060035869664375, 1.417449332588212, -0.48750911285912774, 1.5625499788740085, 0.6304648472511896, -1.984936058321876, 0.09151464074682417, 0.7027572857541979, -0.8630907290717452, 0.4647057898276122, -1.1580155523428561, -0.2325599395904385, 0.32378475541625223, 0.44832158540752204, 1.821741898855188, 0.543677797530786, -0.5629748495551097, -0.30091168609802194, 0.5730161715377065, -0.16408351209437, -1.1906675681050647, -0.5520312384540019, 0.4196269800399035, -0.10740957534984096, 0.1728564621636234, -0.7157176498794346, 0.1304275093144806, 0.8695485090052848, -0.4655424136714127, -0.5372204393120045, 0.5527627821238549, -0.05670758734603657]","[3.8119414905129116, -0.8533004646372233, -0.6249929690464556, -1.04431768405334, -1.021562526970431, 0.6454686474404624, 0.20415310921061294, 0.7475594469799514, -0.3581307734734666, 1.259485221615556, 0.6711170383682931, -0.2414003764992928, 0.3944295095657528, 0.1280990469663945, -0.18162834348810955, -0.14838457247775583, -1.2668463294330057, 0.32013991055338925, 0.3398174342989049, 1.0810237926200983, 0.736642879625171, 0.10653816577358603, 0.6011535714236164, 1.320691404390403, -0.05854858209240582, 0.9870933368105892, -0.5666443846152421, 1.2040778126310505, 0.0571002720234759, -0.4393661611574978, -0.26574063171802004, 0.20459342547310072]"
"[-0.620959136256922, -0.3790793846870847, -1.8171253472598794, -2.177826028744334, 1.4805939045335843, 0.30585121543667465, 1.7899833379841332, -0.17112741105582166, -0.3205399268533432, 0.8838317120338478, 0.10314072996227786, -1.7206200607287414, -0.6433235459932445, -0.7118857538797974, 0.22789036650545, -0.16802801423475738, 1.386883538634555, 1.284679493713127, 0.0513713719257107, -0.4712085257888242, 0.516630952038593, -0.3728272362393538, 0.2721064444881942, 0.4495519694109657, -0.6304420511754929, 0.09247628736470066, -0.5607095281223613, 0.13951056030783757, -0.054419579093768725, -0.4804624489511934, 0.4737299169102559, 0.8585138263494416]","[0.0403890652563637, 0.36018135312599114, 1.1767853522270997, -0.1988794216727463, 0.023119841872924426, 0.894186224636004, -0.9156410124436374, -0.542549392247556, -0.7268651345419103, -0.037909786718041384, -1.016866172567287, 0.4692209294926813, -0.9099026079795407, 0.22569118650876796, -0.2106278304324968, 0.23066345211251965, 0.6310454517884231, 0.7647998344892506, -0.5143216102401583, 0.9460810972082921, 0.8420429497696175, 0.5494008993069384, 0.22550512730947658, -0.21047032809621924, -0.6901265494068942, 0.442240839385055, 0.3413627583724267, 1.71354326497136, 0.33133733030820794, 0.40904088708480085, 0.3723265843865753, -0.13216328937081967]"
"[-0.9763911819404621, -2.0609186626860625, -0.25785438053166254, 0.4334485318962199, 0.3865173954663499, 0.38911488538651634, -0.953871363660624, 0.5100588734509461, -0.9888104347756295, 0.08334384821133071, -0.4636184383477985, -0.5414352395552746, -0.6231513042986284, -0.8633112684382888, 0.6558920438700911, 0.26714417766224396, -0.6892896737808258, 1.2650011446470029, -0.2734389417555438, -1.4945637854204603, 0.17430707268141407, 0.9922126118318249, -0.29816597712534465, 0.7187982537161883, -1.5111788204235328, -0.14865369313898993, -0.8064325409414775, -1.0784922522690246, 0.7775817793279775, 0.4637087461635575, 0.7640501896004646, 0.15654372854290804]","[1.5063786900993326, -0.18318369784446986, 1.9179305570083438, -0.10605504826707607, -0.510668651999164, 1.1779333869216706, -0.1720390319576608, -0.7988583609273867, 0.6411263729479336, 0.6542368561649257, -0.05974916832936719, -0.743474633545975, -0.10896421971545586, 0.24788994836994824, -0.40857132571213184, -1.1931974691740066, 0.3599730497425624, 0.8761484979947095, 0.1837641473580985, -0.04096147236287075, 0.6098148927463874, -0.8822515617022015, 0.7839553160212906, 0.5244877543630004, 1.3286433043126895, 0.41621854873036285, 1.1386038284689164, 0.060951798160546695, 0.05803019070218968, 0.07523022453759233, 1.4107584284796928, 1.3891766169549058]"
"[2.334472289861272, -1.3146076179234614, -0.8888783647803963, -0.8331611982226458, 0.6193319882811952, 1.1586103989158074, 0.6516552092640215, 1.7545626069064104, 1.7389536829933891, -1.268153913453725, 0.8204860261579534, -1.1393237524351374, -0.5402377228929157, 0.6764214218463791, -0.8677938518875099, 1.1262685511643546, -1.0001375321400523, 1.2820521381105756, -0.08858580907317962, 2.226519686399808, -0.7618870668468415, -0.6009709056082624, 0.6967343014326902, -0.9909471243519095, 0.48183386469340217, 1.3034668849256696, 0.26859162091034944, 1.4344808510733191, 0.6019075436404251, 0.34107943358188364, -0.11314719456092273, -0.5886824919142372]","[0.4722090906969916, -0.5706798993266253, 0.5294379310503997, 0.06933073814578142, -0.32277840944983865, -0.4631881348521992, 0.3625319428785372, 0.448738984251288, 1.0135278484951926, 1.588761977975547, 0.3230807445025125, 0.185646736585815, 0.21475887757764253, -1.2508135525113706, 0.29614459072649923, -0.1370414878051116, -0.6659826639374352, 0.83265748033777, 0.15746860155020279, -1.0815929905598463, 0.6518506641839477, 0.5272262129170385, -0.03596705553490664, 0.4141305887814743, 1.18521033409818, -0.746341415518033, -0.43894120296793276, -0.469424499796086, -0.46516802387006667, 0.7169071745842222, 0.38118902001874166, 0.8469449557568481]"
"[-0.7291845644782329, -2.7330820966293388, -1.3184109740392949, 0.11670959617860518, 0.854298786486681, 0.579375886101537, -0.11993550195515051, 0.5112572024988816, 0.8224141277976758, -1.2332313559567272, -0.6928147829089085, 0.7425401780808902, 1.2720549830644161, -1.5315538455990287, 0.6581214756214989, 0.12195441374106777, -0.17454987236174793, 0.6576222831997295, -0.9112283648736862, -0.5200166179449005, 1.3193819035588576, -0.5570079227261387, -0.2973639417471041, 0.2503491591050091, -0.9120315547739638, -0.788233561546403, 0.29430055051546966, -0.2768359083437385, -0.3892933208528214, 0.35090030612129014, 0.3766666714804958, -0.22808904036360972]","[-1.503180417694129, 0.5282453860442919, -0.3413414663029809, -0.6049463992712456, -0.2716343459578818, -0.18273104444855953, 0.46161468331873773, -0.8431687653777525, 1.190651596970225, 0.37654723094397324, 0.6284097226408479, 0.9052055495436868, -0.7779820141660609, 1.1039927734191364, -0.6147045836917837, -0.33299836204578387, 0.04158247884849908, 1.2508652844974528, 0.6653850622016074, -0.3164787817505054, -0.5576107119678284, -0.40265600187181844, 0.4278866575343168, -0.654515194974826, -0.15361413120941456, 0.574710197282126, -0.10370275122513684, 0.7401077323365298, -0.14840555771010602, 0.07932162923908416, 0.5254752784152985, -0.4805725449613855]"
"[0.43040743062288545, 0.26489481117239083, -0.5457225111723387, 0.7926643331728263, 1.5834162597966672, 2.41364735535001, -0.09461552903967209, -0.10054226582722961, -1.041940068092415, -1.3137179410232518, 1.2104822571211216, 1.083167858888851, 0.8951775723026956, 1.3889464649175276, 0.7138397314487136, -0.8126967668524233, -1.151189667999803, 0.0482014465942006, 0.1285935671248504, -1.1781766321788953, -0.28777200024979227, 0.24855282872154003, 0.6412616737164778, 0.17448158770999947, -0.027212521362269166, -0.02590121379495708, -0.400629534861572, 0.5497238331154475, 0.4082280222436922, -0.2012388868005964, 0.0970757435492882, -0.7163850691926459]","[1.4003507192644502, -1.8436402852594356, -1.0340150780365636, -0.7252340129841052, 0.7914229517669579, -1.1471482610051842, 1.1835355023883505, -0.16253274016044736, 0.4192234285519004, -0.5156995478831583, 0.9647042841803115, 0.965926653295448, 1.242115427506503, -1.091939941740239, 0.35777855120440283, -0.12244560337154749, 0.25957988190813275, 0.6788266785888626, -0.764278339649974, 0.0365953444766498, 0.523657555930241, 0.08474170751302447, 0.3432482622691627, 0.382521794209113, -0.20062256967303588, -0.45892049078559755, 0.2866177308627616, 0.7078479312239463, 0.011569328663259418, -0.5114340106959671, 0.5077354518051387, -0.16604776294632126]"
"[-1.3042921730844967, -1.972405686028639, -1.3068412890501415, 0.08760297881249894, -2.9039968916720453, 0.4354481086612694, 1.5397608208616056, 0.9531220465002989, -0.6331613306684232, -0.2104061028171728, 1.0916981420395333, 1.1930938901084762, 0.6160058416758647, 0.5231620932270816, -0.11771164722460771, 1.033522343242323, 0.6399017165237479, 0.20140710799578038, 1.8294187879870891, -0.40691046919998225, 1.1861053185952495, 0.7616722297452296, -0.9276389748933814, 0.06660674809334687, 0.020715787636085083, -0.722528398785215, 0.2606474862107959, 0.7694663400241817, 0.09792165687076751, 0.03587665644398112, 0.20359871202445443, 1.3803033263377456]","[3.5171539719756173, -0.5181913275917243, 1.6186274531900262, -0.609531719089403, -0.22927304463938056, 0.5349346760189586, -0.8508530311547499, -0.050030995499329135, -1.309271313056443, 0.6297312291833336, 0.235369133293579, 0.5039878646782012, 0.5352049686587671, -0.3637127566206552, -1.1527357344884797, -0.15266503738973797, -0.6788622360878063, 0.3044578275731461, -0.6685805466996209, -0.17514305920507897, -0.5836209748098702, -0.41607666482881495, -0.4439305877976932, 0.8085596846007755, 0.43011659851587475, -0.49065347319979985, -0.4654894847675925, 0.3102584130022353, 0.1213120725038818, -0.811829041555483, 0.7300301115438528, -0.3115726221868103]"
"[0.36951768116241734, -0.02568963932053773, 3.2264628114395273, -0.5381045062262177, -1.876017006134901, -0.14005736282133643, 1.2098930317943728, 1.020669588397331, -0.170717432798648, -1.8960471620942436, -0.5783082037495434, -1.1856607773112928, 0.8302390036324763, 1.172343287799371, -0.029631240593199947, -0.16158940448227258, 0.8870159831399138, 0.38097495985817625, 0.12387958092394452, -0.03612422103686392, 0.6223096793421106, -0.6282091035964988, 0.8320602645247273, -0.4268634702716533, -1.4568605549636928, 0.9971810573643611, 0.4154647317248041, 0.3733433254720967, -0.43793430151996976, -0.06521462499281724, -0.8324934308698678, -0.563226803405421]","[-0.3251646619904928, 0.9327106225941346, -0.8906922985998553, 0.9602861525816074, 0.13440636339729406, -1.6445635974681414, 0.0217705754137453, 0.8767683123601875, -0.9051863098859408, -0.5311205334966351, -0.49983755527574075, -0.027533418648990865, -0.12274166020400208, -1.3872501180966192, 1.12773313881725, -0.9380279023581496, -0.11221145330473775, 0.45194261563599625, -1.1266238325873335, 0.4060701325142169, 0.25376258741340596, 1.0191001368546133, 0.08393259864634402, 1.0182852019095585, 0.5111957731148756, 0.32131892627313213, 0.46268307346119886, -0.4721872195347088, -0.29756940575438245, 0.21166066829051577, 0.10860420887453587, -0.1928964034260178]"
"[1.2354298067600855, 0.7755720525188342, -0.28208284178657905, -2.4779102065224268, 2.2717009623135285, 0.15421088336680178, -0.3437502273231423, 0.2930057073128252, -0.7245042935014978, -1.0958552587104573, -0.32731760858826725, 0.9332149839175162, -2.4645942433997514, -0.2592571238264856, -1.2212389357807683, -0.6842751216118442, -0.3339622742893121, 0.1763798590027005, 0.45013062395794856, -1.606758574701985, 0.951716267045266, -0.8405401679810304, 0.05078117459987559, -1.1253832159988721, -0.1308797870403299, -0.7499685471904581, -0.2168842536171488, 1.047481246596227, 0.21728044147702205, -0.2441005363992429, -0.3115170165338352, -0.7468800609552271]","[-0.07442670419746371, -0.3223156733388945, 1.1804389574130993, -0.16894719411285813, 0.5256047323422912, 1.3073946626658246, 1.302969512585175, -0.2566894274278824, 0.881085924342441, -0.9826100914825504, 0.4159235366179568, -0.20731980591046198, 0.4878424542192402, 0.2890267061498478, -0.08530559679024781, -0.9345714447158469, 0.33660837080313455, -1.0973660710532522, -0.18364498452505, -0.7963024329001506, 0.013472117061519212, -0.2502775103143885, -0.4023886402672633, 0.43187602067965575, 0.7794212111513881, -0.29425567799825225, -0.045302848210503496, 0.43097111063473376, 0.07044393800210758, -0.3554356806570935, 0.6731141423166949, 0.863307259035865]"
