image_embedding,description_embedding
"[0.5590302866972441, -0.3888530832829539, 0.5645971820746756, -3.0305471488013764, 0.03365003178511505, -1.2367228815794677, 1.1427063528240282, -0.3007442980596416, -1.3648510075300544, 0.29079321042797435, -0.9100070066936113, 1.0165915981473943, 1.039732110529567, -0.3207065519681194, -0.6246948964957479, -1.0664360471172327, -0.42946592878366385, 1.1948421070766067, -0.31837622362463686, 0.05291163678940384]","[-0.21088581064441395, 1.0344777571522603, 0.3213552372891908, 0.6639117548793387, -0.44107498894678104, 0.933928087926374, 1.1297141472029673, 0.885091917873395, 1.3821307489468475, 1.017916652089177, -0.9535201935341521, -0.021175765711090463, -0.6635739843306521, 0.12623198000513774, -0.4354201433604818, 0.9111075510255405, -0.23499185459973465, -0.04133194943106906, -0.25981939549199856, -0.42973362689187516]"
"[0.025195165403220667, -0.6512038240456267, -2.9835606522729665, 1.187458531198844, -0.1298820570657518, 1.8811743432383226, 0.2913996160912809, 0.18412562791339993, -0.28370558783172134, -1.6097759675436165, 0.9459925456042858, 0.24652887465237666, 1.1640572184146376, -0.4012575854398395, 1.3786417256233379, 0.3201686521550701, -0.5558885975785103, -1.2969276101021665, 1.8559863212399372, -0.28642744249582325]","[0.534583773313755, 0.8166814667675619, -0.5193742413194853, -1.3630229969734997, -1.2655083656487518, -1.6365260087303888, 0.55044404012543, 0.3344557777286725, -1.119314527480443, -0.314715649166062, -0.28333607235880937, -0.10951709822173383, 0.08943010539987113, 0.31949042900947344, 0.9562676054303926, -0.5803187172383859, -1.2774443245559277, 0.7544659350359897, -0.890083225725565, -0.3356509464704161]"
"[3.6053577318568504, -0.5654965760862927, 1.8262848054563405, 1.8073869316409121, -0.5158617024329302, -2.3111676720729313, -1.0299528945458398, -1.5126850397554144, 0.9404835327938841, 0.3407967331288204, -0.30119536788717977, -0.7672999520777273, 0.9992448446243283, 0.12415605882423618, -0.2064600920177758, -0.7676612630653462, 1.1083872901540133, 0.9039596689723804, -0.1810928389553717, 0.3136637390630827]","[-2.8732950367566876, -0.5073596527909351, 0.0017208107020936683, 0.9126342977689645, 0.3297638261178906, 1.097743277827824, 0.24955438236609379, 0.707341596620849, 0.010587795551270268, 1.3105405090169717, 0.46461746574844104, 0.2979663259353213, 0.3428066341887817, 1.7084772528937215, 1.1094213287445187, -0.13800789603000652, 0.030367057894633304, 0.034163106520881975, -0.07808750398273501, -0.009103826157778806]"
"[-2.676044763711045, 1.626342802490064, 2.7576577946001404, -0.13607946347315553, 0.8857916372513522, -1.7349345921817583, 0.5832711036196002, -0.11941092254291591, -1.5882299806067974, 0.6519711506200765, -1.1475738663736517, 0.940598810711334, 0.3184394714359236, -0.3162567877886356, -0.3660472869357883, 1.2407528384302193, -0.29289690977673927, -0.13675797320652783, -0.17329809881104774, 0.46077242308451105]","[4.554947586438874, -0.029692610340707117, 0.4444369994323183, 0.21252621337920546, 0.03151299476159992, 1.142748421997845, 0.22218629044014165, 0.27062389410743426, -0.29423147083281365, 0.5688534581983584, -0.4108504319524904, 0.0444642082359036, -0.11940008293250656, 0.12095384438371565, -0.5652265259701874, -0.5001022155359514, 0.1753712465652098, 0.22446239819243147, -1.3412720101972926, -0.3174775641394639]"
"[0.760208341573851, 2.0092155505290403, -0.8090071970172203, -2.438790955288992, -0.006678773444538547, 0.4983264359908257, -0.006664185206504242, 1.4161991872925377, 0.21146307040353196, 0.567067061724454, 0.2532990451597233, 1.2867727350987905, 0.6564097326369052, -1.1390291722850545, 0.08136156070211027, 0.3885617201217066, 1.218865613195498, 0.37464627657896626, 0.06691005315701241, -0.4273751396236126]","[-0.5126187286893015, 2.2200304351517595, 1.0635124057226883, -1.7720548036035875, 0.12001989809208133, 0.1848507389991754, -0.7801767198089669, -1.0155049751696512, -0.49174535183162194, -0.6351983953661904, 0.07691776415423844, 0.6864750535046292, 0.37097479918454296, -0.33914653373292253, -0.14496828085058028, -0.29178818622094715, 1.3082592795827563, 0.36663210202671553, -0.2138138028454116, -0.699511023535514]"
"[-2.8124126249757153, 2.2773661653916406, -0.14682598584035644, 0.021186010561544476, -0.5376243822334146, -0.6049594072482316, -1.0745779267184135, -1.2674364552568518, 0.03022764476801787, 0.23561220304820069, 0.6414954889582251, 0.6277829047749915, -1.2950838168625156, 0.06949588622619121, -0.4652781851727377, 0.8595325590532794, 0.9119154081237018, -0.22158954228375802, 0.36620263733208924, -0.11901900458408689]","[1.665766477332165, 0.8106699311710127, -0.5247195041517833, 0.975874778991774, 0.17745644959664927, 0.45137714831251446, 0.6805340064256544, -0.3722558602538077, 0.7085174029165723, 0.26645915311082935, 0.3136033144433722, -0.8147497330214153, -0.2977553457762103, 0.5862558750537085, -0.7556226546206714, 0.2822830733889558, -0.40664344490620175, 0.07276633996544772, 0.26194188420851117, -0.7318478511641072]"
"[1.7368125709238047, 2.9152558982066767, -1.8629410045648067, -0.41066395369527725, -1.0673127889368017, 1.2379984422547363, -0.9661041436595467, 1.0790769296111817, -0.09754262146008187, 0.07188894644468402, -1.7042324257454982, -0.7713291620825301, 0.1397516892229853, -0.6136080268244075, -0.46339345134796617, 1.0043124602948563, -0.05144957130162658, -0.8669417359309336, 0.9097573909642073, 0.02385366278668486]","[-0.5433460433312735, 0.04584081504831308, -1.7104864416456196, -1.7511859351029222, -0.9614434057847793, -0.22159073146409192, -0.6174801677731508, 0.32311979089067233, 0.5289866757846199, -0.9578668161958195, 1.5662346793288877, -1.0240305288030536, 1.3991204520147655, -0.037895346438602526, 0.5844845151081434, -0.2782930526106158, -0.4867586347317229, -0.28653901282535515, -0.2533959392582056, 0.251055306601031]"
"[0.6620176994005659, -2.2582999211309422, 1.0073063084529421, -0.5519637135318087, 1.741625356918127, -0.18642096242590847, -1.1978538912010654, 0.5417203054191473, -1.0472018450765586, -0.31044814609785426, 0.4875134021142207, 0.1796524638399545, -0.5604941633796586, -1.1631982311856082, -0.8615012123607172, 0.1510498820060714, 0.7109209263067275, 0.2060600836227537, -1.8236566175420106, -0.31331285584859053]","[-2.4248688483207346, 0.4185982062919959, 1.561547743744168, 0.23740124313067326, -0.744865503958921, -0.3282373677311407, 0.30081270866493726, -0.7050766302630519, 0.26589855238961113, -0.15480626154677943, 0.012152783097563246, -0.06286459097990534, 0.12396331847610047, 1.1072741121739507, -0.379223876865083, -1.0363896311272143, 0.32024313921910363, -0.2525526002045974, 0.4461935429945608, -0.2855303644562697]"
"[-1.050878772951341, 1.0014369420833003, -0.5629529639073038, 0.3710278177373349, -1.913434255586318, 1.1374750247435659, 2.2678503950314783, 0.9427165569136359, -0.2833823746060002, 1.050465236235633, 0.015924441198580903, -0.23932704587105835, -1.2195823105439931, -0.5949844678632205, -1.6969445055336216, -0.7649983926284434, -0.24793985790871761, 1.3184128400231807, -0.5534727085246033, 0.7735561083919421]","[-0.2596806957314524, 0.3126372994492558, 0.340397637217998, 0.9652865416325562, -2.173202667793827, 0.06019575127315976, -0.8074305149166298, 0.05600390168263771, 0.43513473916527895, -1.0257801396685324, -0.24374262556160195, 0.5186119930443254, -0.5292713767803993, 0.44314972890963544, 0.07390879264809537, 0.5347248845177998, 0.4481919910037771, -0.2154012144579103, -0.7117899858016377, 0.18717981558920382]"
"[-0.04967069795624983, 1.2383651276699688, -0.0687356491387958, -1.9135840258784655, -0.5322124075894833, -0.9105259840705985, 0.33380162901610205, 0.7723820563859304, 1.015505820657757, 1.8327979934054341, 0.2527694580858881, 1.323569456755561, 1.9441437831296038, -0.2472265514671264, 0.5138080747071814, -1.1368756293831164, 0.29720821184927554, 0.645768661805812, -0.7458527932994371, 0.23189597295900488]","[-1.2473395362766064, 1.3973272086390418, 0.2623044386303595, -0.4565835126088663, -0.4696747961001436, -0.3679303412927922, -1.4346948042675973, -0.29473742664268654, -0.26049184850485035, -0.3192327202452409, 0.5071439691426513, 0.3426733076599555, 0.17516483322747456, -0.11333300740913935, -0.15642514608083655, 1.642361533544999, 0.011394477340147775, -0.30473384161554745, -0.10556527769609407, -0.9911424978173785]"
"[1.609245827758636, 1.1545521734187851, -2.0469050774076916, -1.5375580234056523, -1.113152550907758, 1.351823413347707, 1.9358096067782111, 0.6352773816318739, -0.493389438397938, 0.3761456232058979, 1.2583236448240156, 0.8169578567963625, -1.3289936320318494, 0.527258258271802, 0.5140105927657145, -0.337488990807544, 0.4273154334328512, 1.1919266483732887, 0.1671602658155438, -0.2378365992048114]","[1.1919738180809984, -0.5242901426821749, -0.5666566398168249, -1.111359391759255, -1.3247665084250404, 0.8421736459528487, 0.3039112806975121, 1.2866573414205829, -0.5985473054580862, -1.0549119342257065, -0.6972467957791345, 0.7222025592883559, 0.032571012983262246, -0.7933887090322362, 0.893944918975195, 0.810384834454398, 0.8947683838568942, -0.5704723757390208, 0.648623436124403, -0.32458612842092044]"
"[-2.7099573112020905, 1.8691746359605197, -0.21272364472107427, 1.2547076835354753, -0.558642504045093, -2.089673893989103, 1.4007635607351434, 0.5815957003272887, 0.861499851156904, -0.44881471839676007, 1.1123150992686777, -0.3305000753519403, 0.386645422504562, -1.0516116597282175, -0.49964328372644506, -0.13347858883271557, -1.4489951508863823, -0.2082290777411527, -1.719421390099915, -0.7291004000451574]","[0.8500536291735791, -0.14122062083998324, -0.5329798851243118, 1.5970222167526271, -1.2656783832331229, 0.2121189897926708, -0.7677507031689996, -0.7226086838339792, -0.7911032942668124, -0.13905801028417714, -0.3432459195996136, 0.4183251693264951, 0.48499324193174154, 0.4088429669329769, -0.5802027607858659, 0.25593404057055, 1.1972580868454952, -0.05930396102297138, 0.13619120833325185, -0.09284400828023484]"
"[-1.3188971597260548, -0.45483386957747796, -3.6664004273703035, 0.27441884382520315, -0.201825541809283, -1.5060799044617221, 1.277020100319177, 0.6049057397850591, 0.603181632213356, -1.4911577402767842, -0.8653225112384062, -0.3932707636500459, 0.2675865947948972, -0.23014184403722274, 0.8158573362182606, -1.3206818488553977, -0.8593828317378963, 0.8035963516262523, -0.784726004774349, 0.38910685838622033]","[0.7110901350853708, -0.5921258888825934, 0.4726517448582958, 1.2814496328144946, -2.0046990036073042, -0.6277808353999454, 0.6965408328723197, 0.11402355167626506, -0.37668806575344915, 0.0077359282597806766, -1.8160069994768535, 1.4064057319369707, 0.6104684053715466, -0.7113639651797803, 0.1215744335377298, 0.7119578728036143, -0.8108404575856585, 0.40268026140001495, -0.5005100230962432, -1.0675014669093608]"
"[-1.3360147256870147, 0.0003673217821832521, 0.464779772185543, 1.8542466265705801, 2.344231552391861, 0.7435118818324576, 0.8186703104328893, 0.32690546283537025, -1.920347984332096, 1.143120214246318, -0.13439226156804268, -0.6509371403471976, 0.503600001405129, 0.7005959442085473, 0.8946747395391621, 0.25276316822248757, -0.3425944058097856, 0.46515880956815664, 0.3684226337671983, -0.08887660398244006]","[0.35519991610552787, -0.13691780069616752, -2.62199443244913, -0.5946046315834457, -0.3399440748767623, -1.3547625747951682, 1.3840191263328503, -0.7910375881227256, 0.06774662140015916, -0.14911939734763474, 0.18749136448386175, -0.878514244791307, -0.307872707563862, -0.15588545456646916, -0.04402595768828452, 0.9185404296849244, 0.3296399718963345, -0.7560433417097271, -0.48743809213160155, 0.36669903124113673]"
"[4.534516286339279, -0.5599111799044126, 0.718576130747307, 1.6479708776127686, -0.8161242060906326, -1.6557281407750355, 0.5884671894164282, -1.06660777808272, 0.46316106756112996, 0.37330105570789834, 0.33803288961079164, 0.2683554172990992, -0.26545587934673764, -0.2145179564820739, -0.20617155187605754, -0.17422854393289114, -0.445755102630186, 0.49111168928042875, -0.8011804230624494, 0.5299062476054639]","[-1.5455724427712894, -1.3902629723054971, 0.7787455845274492, 1.1717742356470868, 0.2585856893579957, 1.7444622306111788, -0.005920020090179184, 0.2637281188903247, -0.31251881953764965, 1.5158449773926113, 0.47252912012824, -0.2975860522697433, 0.29830837180707925, 0.75277639220186, 0.5936702560868228, 0.4941004259325509, -0.027478801769768267, -0.07204176970013225, -0.16414726146859612, 0.427062027911713]"
"[0.6130669280132903, -0.6512240500495755, -1.228626017515203, -0.01730739946331939, 1.0626332227670139, 0.621826847038256, -0.0001943892077425679, -0.1958627386393334, -0.7087166033740235, -0.31867329187505833, -2.512833994546706, 1.1475845736746353, 0.4120550976801852, -0.3310207140062417, -0.38746435090853854, 0.8018600154588017, -0.9928907467112569, -0.5954117180285566, -0.13285284407264455, -0.8874726546318539]","[0.08984013424454833, -0.49889494281377905, -0.19551269926181222, -0.7407123942561635, -0.5054861239505248, 0.3526161930713978, -0.09312161654459875, -1.6689128162044342, -0.17128485518641426, -0.8360987207123047, 0.37759801369444246, -0.35558169913887966, -0.5446056862267373, 0.08570285859116586, 0.7791880416315288, -1.3939088186050428, -0.642076773476624, -1.1568559765732034, -0.5723972889140014, 0.9167300630610052]"
"[-2.5386567369658235, 1.8473995298337047, 1.6941222121047017, 0.4822576103342507, 0.9178646443783011, -1.2473009173541567, -0.5741807014681717, 0.7773211633643136, 0.9953907264360617, 0.8143718778292306, 0.7438102669252445, -0.042780186458539725, 1.0748298590385053, -1.3508478688689498, -0.7202733000678477, -0.3526223998932796, -0.6488320023141952, 1.776368184916654, 1.1134831348238918, 0.21354291982462253]","[1.5132978482533508, 0.42618687225323504, -1.3578907613130673, 0.7249435681818323, -1.1803663073433819, 0.37571125092404606, 0.08078517920521236, 0.9578191325719015, -1.0320260466892672, 0.09073491196203459, 1.3519022107215852, 0.5351078502511964, -0.1457028536130669, 0.7747948338925119, -0.5757106679226386, 0.5015539139416286, -0.08471684959339178, -0.11067866022801176, -0.4302654498149315, -0.4771282959164993]"
"[-0.4333151511494858, 0.18269278053180574, 3.4990432941192102, 0.7397785214195988, -2.755045891282649, -0.09205389519003201, -1.1773221734375174, 1.7617278486742984, 0.2255594195791345, -1.045757049836112, -0.775662132956445, -1.1089964559475485, 0.4338410554883934, 0.18978920006493738, -0.07015818956148356, -1.044538957103677, 0.6433936241268818, -0.28995991191923537, 0.07178790358889606, -0.8766119474566544]","[-0.7469307951967058, -0.27678707527964397, 0.007722165782995537, 1.3932720482597665, 1.0432838977798953, 0.03662726405345445, -0.05704061951833529, 0.17281942345091775, -0.9708751193834597, 0.1304769909827316, -0.5306085302497232, -0.14833116986434924, -0.26525087130123415, -2.0700060019432125, -0.6284411982501499, -0.6196039158806154, 0.8663587557842264, 0.5489836535530594, -0.3022003465261987, 1.112577935077276]"
"[2.3274819815077117, -1.7992722092757372, 0.19058960195518346, 0.3613518573908622, -0.26179337859887064, 2.8722566048482236, 1.2703416997280297, -1.1496205242754691, 0.35679455527706316, -0.3965446580926012, 0.6946992123410335, 0.6405661456047772, 0.01578288777919431, 0.7067206738660025, -0.7417442812105375, 0.3764037842377769, -0.5235970237925878, -0.16657494567622116, -0.36924881473583604, -0.01731199098880629]","[-0.6815409200323551, -1.8144857535798697, 0.12860534902284865, 0.08634717344056259, 0.7871742752866947, -0.9346101493500992, 0.0709294248555626, -0.03111621879968376, -1.069338281085232, -0.18565785199096257, -0.16615255704640117, -0.24083166382895704, -0.9536053027100814, 0.24505842256853438, -0.24402315812058617, 0.5073185461178614, 0.5690668003770384, -0.020252515857292003, -0.05492741292415225, 0.04936430139074917]"
"[0.21426648938423246, -2.617462887593691, -1.383390922080958, -1.501179014077983, -0.5271209369498063, -2.4136651668292983, 0.40043639576404966, -0.8564834091577548, -0.9514972204606611, -0.41185936562881476, 0.34644431278633137, -0.4222949096835956, -1.0657147065623422, 0.27117713132430876, -0.45841874038612407, -0.4353809108660611, -0.2763137148462615, 0.17383052900509002, -0.5854568592421017, -0.1865258701691234]","[-1.657129721331373, -0.18124513144394042, 0.6819910437865285, 0.692723555513057, -0.04921934810709045, 0.5502074220568011, 0.8008947370327394, -1.0873117737512765, -0.6440721140174681, -0.22202316119117887, -0.37544990797138883, -1.3529955327274752, -0.5402314689058515, -0.7521707538937381, -0.5728469782047279, -0.5243105509393458, 0.6931387352456896, 0.3578343444857982, -0.3993627349540065, 0.09500465843241263]"
"[-2.2145087963872587, 0.8794763649740195, -0.9961251690389541, 3.015485486745017, 0.3606426649104744, -1.415088616383075, 1.3553735985349444, 1.113346961224356, 0.6685639340025964, 0.3593211263640927, -0.21490227447301458, -0.899192200991665, -0.5785930136071631, 0.24258573809045908, -0.23886994165237438, -0.6397485583952427, 0.2061675271795676, -0.12423086636960798, -1.6230825375237765, -0.4657119984163439]","[1.493024457802678, -1.049496626745385, -0.7572452933426387, 0.8236640423483698, -1.5771679129434881, -0.5529099597325104, 1.0862484567701534, -0.051275105407570895, 0.022016944424967336, 0.2887591336873241, 0.13966306306531442, -1.0211687547776351, 0.09712983541164434, 0.19259672253646873, -0.22253874264222365, 0.06398889992166847, 2.0030573221975447, 0.3883182766273621, -0.4583867420266286, -0.6263909089981635]"
